,PostalCode,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2126,M6N,"Runnymede, The Junction North",43.6517026,-79.4759978,System Fitness,43.652348322402425,-79.47126007281913,Gym
2127,M6N,"Runnymede, The Junction North",43.6517026,-79.4759978,Ana's Nail Boutique And Spa,43.650675,-79.479368,Spa
2128,M6N,"Runnymede, The Junction North",43.6517026,-79.4759978,Second Cup,43.650136727534054,-79.48079476951547,Café
2129,M6N,"Runnymede, The Junction North",43.6517026,-79.4759978,Swansea School of Dance,43.64807706026409,-79.47900494041677,Dance Studio
2130,M6N,"Runnymede, The Junction North",43.6517026,-79.4759978,Retrofit Pilates,43.647948823562515,-79.47905374028939,Pilates Studio
2131,M6N,"Runnymede, The Junction North",43.6517026,-79.4759978,High Park Soccer Fields,43.64778790020899,-79.47299459298121,Soccer Field
2132,M9N,Weston,43.70016079999999,-79.5162474,P&M Restaurant,43.70110845129989,-79.5189817242212,Diner
2133,M9N,Weston,43.70016079999999,-79.5162474,UP Express - Weston Station,43.700256,-79.51366,Train Station
2134,M9N,Weston,43.70016079999999,-79.5162474,Weston Lions Arena,43.69870670108964,-79.51854809647945,Skating Rink
2135,M9N,Weston,43.70016079999999,-79.5162474,Shoppers Drug Mart,43.701264,-79.519705,Pharmacy
2136,M9N,Weston,43.70016079999999,-79.5162474,Popeyes Louisiana Kitchen,43.701045305368446,-79.51892076851034,Fried Chicken Joint
2137,M9N,Weston,43.70016079999999,-79.5162474,Pizza Pizza,43.70058873986015,-79.5174993495782,Pizza Place
2138,M9N,Weston,43.70016079999999,-79.5162474,RBC Royal Bank,43.70011465792203,-79.51703268028007,Bank
2139,M9N,Weston,43.70016079999999,-79.5162474,Tim Hortons,43.7008152218159,-79.5116375548898,Coffee Shop
2140,M9N,Weston,43.70016079999999,-79.5162474,Subway,43.700943246034775,-79.51082954379928,Sandwich Place
2141,M9N,Weston,43.70016079999999,-79.5162474,Weston GO Station,43.70021244961973,-79.5133452504582,Train Station
2142,M9N,Weston,43.70016079999999,-79.5162474,Tim Hortons,43.70090969892793,-79.51169161495478,Coffee Shop
2143,M9N,Weston,43.70016079999999,-79.5162474,West Lions Park,43.698465872229214,-79.51687894119398,Soccer Field
2144,M9N,Weston,43.70016079999999,-79.5162474,Ali Baba's,43.69995547594193,-79.51410077761379,Middle Eastern Restaurant
2145,M9N,Weston,43.70016079999999,-79.5162474,Perfect Blend Bakery & Espresso Bar,43.700565338134766,-79.51740264892578,Café
2146,M9N,Weston,43.70016079999999,-79.5162474,EZ LaundroMat,43.69861544476084,-79.5126073425028,Laundromat
2147,M9N,Weston,43.70016079999999,-79.5162474,Dollarama,43.701049,-79.510984,Discount Store
2148,M9N,Weston,43.70016079999999,-79.5162474,Raymore Park,43.696247086574765,-79.51449060408332,Park
2149,M9N,Weston,43.70016079999999,-79.5162474,Olympic convenience store,43.70448603955921,-79.51578933384089,Convenience Store
2150,M9N,Weston,43.70016079999999,-79.5162474,Weston Ford,43.70167144968069,-79.52210585649199,Gift Shop
2151,M1P,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7528467,-79.282067,Starbucks,43.752465,-79.276364,Coffee Shop
2152,M1P,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7528467,-79.282067,Kim Kim restaurant,43.75383283792732,-79.27661122245037,Chinese Restaurant
2153,M1P,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7528467,-79.282067,Kairali,43.754914739291834,-79.27694504646365,Indian Restaurant
2154,M1P,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7528467,-79.282067,The Beer Store,43.7506033,-79.2768014,Beer Store
2155,M1P,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7528467,-79.282067,KFC,43.752966,-79.276152,Fast Food Restaurant
2156,M1P,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7528467,-79.282067,Kennedy Bowlerama,43.750512149749966,-79.27704001209094,Bowling Alley
2157,M1P,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7528467,-79.282067,Cake House Bakery,43.750564158244494,-79.27714901348529,Bakery
2158,M1P,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7528467,-79.282067,Ardene,43.75085010220369,-79.27677453747606,Accessories Store
2159,M2P,York Mills West,43.7440391,-79.406657,GoodLife Fitness North York York Mills Centre,43.744871,-79.406289,Gym
2160,M2P,York Mills West,43.7440391,-79.406657,Starbucks,43.744871,-79.406289,Coffee Shop
2161,M2P,York Mills West,43.7440391,-79.406657,Auberge du Pommier,43.74696232135214,-79.407878758257,French Restaurant
2162,M2P,York Mills West,43.7440391,-79.406657,The Miller Tavern,43.74083522055517,-79.40572871344881,Pub
2163,M2P,York Mills West,43.7440391,-79.406657,Second Cup,43.744732433627526,-79.406180242375,Coffee Shop
2164,M2P,York Mills West,43.7440391,-79.406657,Swiss Chalet,43.74768690361453,-79.40675290842398,Restaurant
2165,M2P,York Mills West,43.7440391,-79.406657,Tim Hortons,43.7449282,-79.405924,Coffee Shop
2166,M2P,York Mills West,43.7440391,-79.406657,Thai Express,43.74468610389848,-79.40608245111687,Thai Restaurant
2167,M2P,York Mills West,43.7440391,-79.406657,Subway,43.74518969225084,-79.40689050466237,Sandwich Place
2168,M2P,York Mills West,43.7440391,-79.406657,Tim Hortons,43.74624470656825,-79.40916761755943,Coffee Shop
2169,M2P,York Mills West,43.7440391,-79.406657,Yonge & York Mills,43.74423275668283,-79.40650022117964,Intersection
2170,M2P,York Mills West,43.7440391,-79.406657,Taqueria Burrito Bar,43.744661953908725,-79.40626110293486,Burrito Place
2171,M2P,York Mills West,43.7440391,-79.406657,GoodLife Fitness North York York Mills,43.744832586553095,-79.40602748123108,Gym
2172,M2P,York Mills West,43.7440391,-79.406657,Mr. Souvlaki,43.744813,-79.40548,Restaurant
2173,M2P,York Mills West,43.7440391,-79.406657,York Mills Subway Station,43.74508791673297,-79.40679788589478,Metro Station
2174,M2P,York Mills West,43.7440391,-79.406657,Afilias Canada,43.746939797774054,-79.40702965555546,Business Service
2175,M4P,Davisville North,43.697936,-79.3972908,Oriole Park,43.697113532958525,-79.39929342276933,Park
2176,M4P,Davisville North,43.697936,-79.3972908,The Wallace Gastropub,43.69931353346797,-79.39691946842647,Gastropub
2177,M4P,Davisville North,43.697936,-79.3972908,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
2178,M4P,Davisville North,43.697936,-79.3972908,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
2179,M4P,Davisville North,43.697936,-79.3972908,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
2180,M4P,Davisville North,43.697936,-79.3972908,Starbucks,43.698491,-79.396383,Coffee Shop
2181,M4P,Davisville North,43.697936,-79.3972908,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
2182,M4P,Davisville North,43.697936,-79.3972908,Hasty Market,43.69828874578915,-79.39588738795761,Convenience Store
2183,M4P,Davisville North,43.697936,-79.3972908,St. Louis Bar & Grill,43.70156059631898,-79.3975579053515,Bar
2184,M4P,Davisville North,43.697936,-79.3972908,Flaming Stove,43.6982734596517,-79.39583125603463,Indian Restaurant
2185,M4P,Davisville North,43.697936,-79.3972908,Bull & Firkin,43.69658130424788,-79.39622551354809,Pub
2186,M4P,Davisville North,43.697936,-79.3972908,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
2187,M4P,Davisville North,43.697936,-79.3972908,Rachel's Coffee House,43.70102127431561,-79.39702746087926,Café
2188,M4P,Davisville North,43.697936,-79.3972908,Pizza Pizza,43.69896291032417,-79.39670128803847,Pizza Place
2189,M4P,Davisville North,43.697936,-79.3972908,Il Sogno,43.70051970377133,-79.39694414493479,Italian Restaurant
2190,M4P,Davisville North,43.697936,-79.3972908,Sushi Supreme,43.70056322248802,-79.39711818948349,Sushi Restaurant
2191,M4P,Davisville North,43.697936,-79.3972908,Echo Sushi,43.701276209959566,-79.39719155389227,Sushi Restaurant
2192,M4P,Davisville North,43.697936,-79.3972908,Lola Sushi,43.70190300051086,-79.39754478712398,Sushi Restaurant
2193,M4P,Davisville North,43.697936,-79.3972908,Toronto Suites,43.69352383954384,-79.39656906682094,Hotel
2194,M4P,Davisville North,43.697936,-79.3972908,Grano,43.701711544450895,-79.39731784785127,Italian Restaurant
2195,M4P,Davisville North,43.697936,-79.3972908,TD Canada Trust,43.6995479,-79.3972046,Bank
2196,M4P,Davisville North,43.697936,-79.3972908,Second Cup,43.6976522124446,-79.3962939322264,Coffee Shop
2197,M4P,Davisville North,43.697936,-79.3972908,Gelato Simply Italian,43.702080446732495,-79.39747494399498,Ice Cream Shop
2198,M4P,Davisville North,43.697936,-79.3972908,Bikkuri Japanese Restaurant,43.69664436996195,-79.39635256109655,Japanese Restaurant
2199,M4P,Davisville North,43.697936,-79.3972908,Subway,43.69860176351899,-79.39698045718183,Sandwich Place
2200,M4P,Davisville North,43.697936,-79.3972908,Sushi Zone,43.70012283325195,-79.39698028564453,Sushi Restaurant
2201,M4P,Davisville North,43.697936,-79.3972908,Mariachi's,43.70219956947088,-79.39757693808689,Mexican Restaurant
2202,M4P,Davisville North,43.697936,-79.3972908,Kramer's Bar & Grill,43.698582127538685,-79.39663071099496,Pub
2203,M4P,Davisville North,43.697936,-79.3972908,Tim Hortons,43.6986754,-79.3969569,Coffee Shop
2204,M4P,Davisville North,43.697936,-79.3972908,Fionn MacCool's Yonge & Davisville,43.697209607728816,-79.39629145066282,Irish Pub
2205,M4P,Davisville North,43.697936,-79.3972908,Fiona Nelson Parkette,43.69938688249057,-79.40023182257725,Park
2206,M4P,Davisville North,43.697936,-79.3972908,Khau Gully,43.70054,-79.396927,Indian Restaurant
2207,M4P,Davisville North,43.697936,-79.3972908,Toronto Rocket,43.70000054815492,-79.4000025834758,Moving Target
2208,M4P,Davisville North,43.697936,-79.3972908,Boardsports Canada,43.70077878352891,-79.3971608885076,Sporting Goods Shop
2209,M4P,Davisville North,43.697936,-79.3972908,Brentwood Convenience Store,43.69508791790569,-79.39757363961901,Convenience Store
2210,M4P,Davisville North,43.697936,-79.3972908,Belt Line Trail - Yonge to Bathurst,43.69645218701035,-79.40132193775102,Trail
2211,M4P,Davisville North,43.697936,-79.3972908,Global Pet Foods,43.7012656881478,-79.39711495014461,Pet Store
2212,M4P,Davisville North,43.697936,-79.3972908,Fanfare Flowers,43.701307,-79.397263,Flower Shop
2213,M4P,Davisville North,43.697936,-79.3972908,Hokkaido Ramen Santouka,43.702137,-79.3972,Ramen Restaurant
2214,M4P,Davisville North,43.697936,-79.3972908,Absolute Endurance,43.69674262891319,-79.39271830940454,Gym
2215,M4P,Davisville North,43.697936,-79.3972908,Au Lit Fine Linens,43.70200179027374,-79.39722638067298,Furniture / Home Store
2216,M4P,Davisville North,43.697936,-79.3972908,Sit Stay Dog Emporium,43.70222506473949,-79.39717140551808,Pet Store
2217,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Starbucks,43.700598,-79.427433,Coffee Shop
2218,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,St. Urbain Bagel,43.700646105156096,-79.42705925045371,Bagel Shop
2219,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Jerusalem Restaurant,43.70024147908061,-79.42895714630743,Middle Eastern Restaurant
2220,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Yogurty's,43.70079989087826,-79.42617084974331,Frozen Yogurt Shop
2221,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,TD Canada Trust,43.701201568268,-79.42585229873663,Bank
2222,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Il Mulino,43.69997901146859,-79.43071961082923,Italian Restaurant
2223,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Bi Bim Bap,43.70035223811227,-79.42871533999565,Korean Restaurant
2224,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Pizza Pizza,43.700775,-79.426909,Pizza Place
2225,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Belt Line Trail,43.70439621919196,-79.4242537010372,Trail
2226,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Subway,43.70034288090012,-79.42975945543918,Sandwich Place
2227,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Thirsty Fox Pub,43.70007766000426,-79.4300835905634,Gastropub
2228,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Hakim Optical,43.7008803,-79.42530059,Optical Shop
2229,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Rexall,43.700372,-79.427156,Pharmacy
2230,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Forest Hill Pizza,43.700904,-79.426272,Pizza Place
2231,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Front & Centre Dance Academy,43.700790511748814,-79.42618274331409,Dance Studio
2232,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,israel's judaica centre,43.700503159394444,-79.42693016764565,Gift Shop
2233,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Big Bite Burger,43.70021857374546,-79.42947466238286,Burger Joint
2234,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Bistro Grande,43.70020876192952,-79.42959006976555,Restaurant
2235,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,What A Bagel,43.700199,-79.429591,Bagel Shop
2236,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Sushi Ocean,43.70015859603882,-79.429663,Sushi Restaurant
2237,M5P,"Forest Hill North & West, Forest Hill Road Park",43.701028,-79.4255998,Baskin-Robbins,43.70007208571274,-79.4299327536139,Ice Cream Shop
2238,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,Mackenzie's High Park,43.65298143876948,-79.46838482412966,Pub
2239,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,Global Pet Food,43.65248625779149,-79.47046408794637,Pet Store
2240,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,Aztec’s Mine,43.65292935473941,-79.46858398069155,Mexican Restaurant
2241,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,Rabba Fine Foods,43.65408229951796,-79.46340677360011,Convenience Store
2242,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,Pizza Hut,43.652272,-79.471873,Pizza Place
2243,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,High Park Swimming Pool,43.649506864207254,-79.46569919586182,Pool
2244,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,Black Oak Cafe,43.653356828497955,-79.46671076127944,Food Truck
2245,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,Super Stop Convenience,43.65389523857159,-79.46566701540108,Convenience Store
2246,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,High Park Village Fitness,43.655577317000144,-79.46526867033697,Gym / Fitness Center
2247,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,System Fitness,43.652348322402425,-79.47126007281913,Gym
2248,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,High Park Tuck Shop,43.65666565106496,-79.46662836072059,Convenience Store
2249,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,Digsville,43.6524674340496,-79.47066590109208,Pet Store
2250,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,Running Room,43.652622,-79.471003,Sporting Goods Shop
2251,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,The UPS Store,43.65238602418929,-79.47088562608265,Shipping Store
2252,M6P,"High Park, The Junction South",43.653866799999996,-79.4668644,Fresh to Go Sushi & Salad,43.655648526166395,-79.46218960797117,Sandwich Place
2253,M9P,Westmount,43.6936399,-79.5210426,Petro-Canada,43.696091,-79.520962,Gas Station
2254,M9P,Westmount,43.6936399,-79.5210426,Parma Pizza,43.69551785568132,-79.52042015364003,Pizza Place
2255,M9P,Westmount,43.6936399,-79.5210426,Douglas B. Ford Park,43.691309553419806,-79.51674168213238,Park
2256,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Pho Metro,43.74536458313563,-79.29446212828603,Vietnamese Restaurant
2257,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Makkalchon Korean Restaurant 맛깔촌,43.74494499908732,-79.2964935606234,Korean Restaurant
2258,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Crown Pastries,43.746098,-79.293142,Bakery
2259,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Diana's Seafood Delight,43.74574539734533,-79.29163423555568,Fish Market
2260,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Ibrahim BBQ,43.74447414666509,-79.2974995139424,Middle Eastern Restaurant
2261,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Pili Pili Toronto,43.744819904048576,-79.29838891264144,African Restaurant
2262,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Diana's Oyster Bar & Grill,43.74565030746695,-79.29158004146461,Seafood Restaurant
2263,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Wexford Restaurant,43.7460300445972,-79.29384330907153,Breakfast Spot
2264,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Big Moe's (Halal),43.744333584450956,-79.2977313160344,Burger Joint
2265,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Tim Hortons,43.7455132382073,-79.2952139675617,Coffee Shop
2266,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Swiss Chalet,43.74630421704906,-79.28923986561858,Restaurant
2267,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Pizza Pizza,43.7447116,-79.2990406,Pizza Place
2268,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,FV Foods,43.74565821464605,-79.29248794140678,Asian Restaurant
2269,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Natural Food Depot,43.74548916848182,-79.29337521250254,Grocery Store
2270,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Pharmasave,43.74560389719127,-79.29471412114529,Pharmacy
2271,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,P.A.T. Mart 한국식품,43.744904616778435,-79.29671587467355,Grocery Store
2272,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Warden Ave & Lawrence Ave E,43.74525839874023,-79.29483917471472,Intersection
2273,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Frank's Smoke Shop,43.74589,-79.29494,Smoke Shop
2274,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Little Caesars Pizza,43.745473892980684,-79.2943633108266,Pizza Place
2275,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Pioneer,43.745063,-79.297533,Gas Station
2276,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Top Gun Steak & Burgers,43.744917,-79.298242,Burger Joint
2277,M1R,"Wexford, Maryvale",43.74537670000001,-79.29471550000001,Enterprise Rent-A-Car,43.74716867389015,-79.28920145178876,Rental Car Location
2278,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Kinka Izakaya,43.76016102214242,-79.40982686116466,Japanese Restaurant
2279,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,EatBKK,43.75932043498974,-79.41045418068941,Thai Restaurant
2280,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Longo’s Sheppard Centre,43.762221,-79.410762,Grocery Store
2281,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Sushi Moto Sake & Wine Bar,43.76390159157955,-79.41155904521092,Sushi Restaurant
2282,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Whole Foods Market,43.76066201105053,-79.41104445918211,Grocery Store
2283,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Poke Eats,43.76006,-79.410862,Poke Place
2284,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,MYMY Chicken,43.76465797243293,-79.41109575340602,Fried Chicken Joint
2285,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,The Fry,43.76299303331066,-79.41144153878865,Fried Chicken Joint
2286,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Five Guys,43.76240027532789,-79.4107626699753,Burger Joint
2287,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Bake Code 烘焙密碼,43.763968809039525,-79.41164099097621,Bakery
2288,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Hero Certified Burgers,43.758885006123585,-79.41024925836751,Burger Joint
2289,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Union Social Eatery,43.76379660470405,-79.4113584939484,Restaurant
2290,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Pizzaiolo,43.76428931934003,-79.41177961294926,Pizza Place
2291,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Sushi One,43.76441166173842,-79.41187984957911,Japanese Restaurant
2292,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Shoppers Drug Mart,43.762587,-79.410924,Pharmacy
2293,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,한바탕 (Han Ba Tang) (Han Ba Tang),43.76290960718896,-79.41140806171066,Bar
2294,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Tim Hortons,43.76046087220029,-79.41111157977963,Coffee Shop
2295,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Kenzo Japanese Ramen House,43.762850505733084,-79.41142619935471,Ramen Restaurant
2296,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,LA Fitness,43.762424326238225,-79.4107925616352,Gym
2297,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Nomé Izakaya,43.76255929292571,-79.41144034914508,Japanese Restaurant
2298,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Nolbu,43.763029205140946,-79.41193749503265,Korean Restaurant
2299,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Rabba Fine Foods,43.75795227432312,-79.40893623239137,Grocery Store
2300,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,GoodLife Fitness North York Madison Centre,43.764836,-79.412709,Gym
2301,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Eggsmart,43.758922,-79.41001,Breakfast Spot
2302,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,A&W,43.762507,-79.410526,Fast Food Restaurant
2303,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Frog & Firkin,43.762744495550805,-79.41144636874411,Pub
2304,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Starbucks,43.761077,-79.411483,Coffee Shop
2305,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Studio Lounge Karaoke,43.76392929196712,-79.41152965816455,Karaoke Bar
2306,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Winners,43.763018,-79.410412,Department Store
2307,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,RBC Royal Bank,43.76141557303067,-79.41021032631397,Bank
2308,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Lee Town Restaurant,43.76419503107473,-79.4116255620473,Chinese Restaurant
2309,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Second Cup,43.762855,-79.410379,Coffee Shop
2310,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Subway,43.76213637117152,-79.40888587190383,Sandwich Place
2311,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Thai Express,43.762396,-79.41022,Restaurant
2312,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Starbucks,43.758015,-79.409613,Coffee Shop
2313,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Moksha Yoga North York,43.76325012,-79.40546822,Yoga Studio
2314,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Tim Hortons,43.7584324,-79.4105442,Coffee Shop
2315,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,TD Canada Trust,43.7585313,-79.4098718,Bank
2316,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Subway,43.76447721342689,-79.41217087119867,Sandwich Place
2317,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,McDonald's,43.761828778827315,-79.41144131163321,Fast Food Restaurant
2318,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Pizza Hut,43.764552371687415,-79.41165302122893,Pizza Place
2319,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Oliva,43.758343,-79.40988,Coffee Shop
2320,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Petro-Canada,43.757319,-79.410023,Gas Station
2321,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Tim Hortons,43.7655556,-79.4122337,Coffee Shop
2322,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Tim Hortons,43.763265276008866,-79.40530187567225,Coffee Shop
2323,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Shoppers Drug Mart,43.765829,-79.412338,Pharmacy
2324,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Ichiban Fish House,43.76599495334784,-79.4108127227573,Japanese Restaurant
2325,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Albert Standing Park,43.758738790153444,-79.41550380595467,Park
2326,M2R,"Willowdale, Willowdale West",43.761509499999995,-79.4109234,Bul Go Gee House,43.76597486853444,-79.41080933466002,Korean Restaurant
2327,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
2328,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
2329,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
2330,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
2331,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
2332,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Indigo,43.65351471121164,-79.38069591056922,Bookstore
2333,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
2334,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
2335,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,CF Toronto Eaton Centre,43.654540112988535,-79.38067738352993,Shopping Mall
2336,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
2337,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,LUSH,43.653557,-79.3804,Cosmetics Shop
2338,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,GoodLife Fitness Toronto Bell Trinity Centre,43.653436,-79.382314,Gym
2339,M4R,"North Toronto West,  Lawrence Park",43.6534817,-79.38393470000001,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
